3, 9060, Text_t, "/There's"
3, 9120, Text_t, " noth"
3, 9240, Text_t, "ing"
3, 9360, Text_t, " left"
3, 9480, Text_t, " for"
3, 9600, Text_t, " me"
3, 9720, Text_t, " to"
3, 9840, Text_t, " save."
3, 10080, Text_t, "\\All"
3, 10260, Text_t, " of"
3, 10320, Text_t, " me,"
3, 10800, Text_t, " why"
3, 10880, Text_t, " not"
3, 10960, Text_t, " take"
3, 11040, Text_t, " all"
3, 11220, Text_t, " of"
3, 11280, Text_t, " me,"
3, 12000, Text_t, "/can't"
3, 12180, Text_t, " you"
3, 12240, Text_t, " see"
3, 12600, Text_t, "/I'm"
3, 12720, Text_t, " no"
3, 12800, Text_t, " good"
3, 12880, Text_t, " with"
3, 12960, Text_t, "out"
3, 13200, Text_t, " you."
3, 13920, Text_t, "/Take"
3, 14100, Text_t, " my"
3, 14160, Text_t, " lips,"
3, 14640, Text_t, "/I"
3, 14720, Text_t, " want"
3, 14800, Text_t, " to"
3, 14880, Text_t, " lose"
3, 15120, Text_t, " them,"
3, 15840, Text_t, "/take"
3, 16020, Text_t, " my"
3, 16080, Text_t, " arms,"
3, 16560, Text_t, "/I'll"
3, 16640, Text_t, " nev"
3, 16720, Text_t, "er"
3, 16800, Text_t, " use"
3, 17280, Text_t, " them,"
3, 17760, Text_t, "/Your"
3, 17940, Text_t, " good"
3, 18000, Text_t, "bye"
3, 18480, Text_t, "/left"
3, 18560, Text_t, " me"
3, 18640, Text_t, " with"
3, 18720, Text_t, " eyes"
3, 18900, Text_t, " that"
3, 18960, Text_t, " cry,"
3, 19680, Text_t, "/how"
3, 19860, Text_t, " can"
3, 19920, Text_t, " I"
3, 20280, Text_t, "/go"
3, 20400, Text_t, " on"
3, 20480, Text_t, " dear"
3, 20560, Text_t, " with"
3, 20640, Text_t, "out"
3, 20880, Text_t, " you."
3, 21600, Text_t, "/You"
3, 21840, Text_t, " took"
3, 21960, Text_t, " the"
3, 22080, Text_t, " part"
3, 22440, Text_t, "/that"
3, 22560, Text_t, " once"
3, 22800, Text_t, " was"
3, 22920, Text_t, " my"
3, 23040, Text_t, " heart,"
3, 23400, Text_t, "/so"
3, 23520, Text_t, " why"
3, 23760, Text_t, " not"
3, 23880, Text_t, " take"
3, 24000, Text_t, " all"
3, 24240, Text_t, " of"
3, 24480, Text_t, " me."
3, 25440, Text_t, "\\All"
3, 25620, Text_t, " of"
3, 25680, Text_t, " me,"
3, 26160, Text_t, " why"
3, 26240, Text_t, " not"
3, 26320, Text_t, " take"
3, 26400, Text_t, " all"
3, 26580, Text_t, " of"
3, 26640, Text_t, " me,"
3, 27360, Text_t, "/can't"
3, 27540, Text_t, " you"
3, 27600, Text_t, " see"
3, 27960, Text_t, "/I'm"
3, 28080, Text_t, " no"
3, 28160, Text_t, " good"
3, 28240, Text_t, " with"
3, 28320, Text_t, "out"
3, 28560, Text_t, " you."
3, 29280, Text_t, "/Take"
3, 29460, Text_t, " my"
3, 29520, Text_t, " lips,"
3, 30000, Text_t, "/I"
3, 30080, Text_t, " want"
3, 30160, Text_t, " to"
3, 30240, Text_t, " lose"
3, 30480, Text_t, " them,"
3, 31200, Text_t, "/take"
3, 31380, Text_t, " my"
3, 31440, Text_t, " arms,"
3, 31920, Text_t, "/I'll"
3, 32000, Text_t, " nev"
3, 32080, Text_t, "er"
3, 32160, Text_t, " use"
3, 32640, Text_t, " them,"
3, 33120, Text_t, "/Your"
3, 33300, Text_t, " good"
3, 33360, Text_t, "bye"
3, 33840, Text_t, "/left"
3, 33920, Text_t, " me"
3, 34000, Text_t, " with"
3, 34080, Text_t, " eyes"
3, 34260, Text_t, " that"
3, 34320, Text_t, " cry,"
3, 35040, Text_t, "/how"
3, 35220, Text_t, " can"
3, 35280, Text_t, " I"
3, 35640, Text_t, "/go"
3, 35760, Text_t, " on"
3, 35840, Text_t, " dear"
3, 35920, Text_t, " with"
3, 36000, Text_t, "out"
3, 36240, Text_t, " you."
3, 36960, Text_t, "/You"
3, 37200, Text_t, " took"
3, 37320, Text_t, " the"
3, 37440, Text_t, " part"
3, 37800, Text_t, "/that"
3, 37920, Text_t, " once"
3, 38160, Text_t, " was"
3, 38280, Text_t, " my"
3, 38400, Text_t, " heart,"
3, 38760, Text_t, "/so"
3, 38880, Text_t, " why"
3, 39120, Text_t, " not"
3, 39240, Text_t, " take"
3, 39360, Text_t, " all"
3, 39600, Text_t, " of"
3, 39840, Text_t, " me."
3, 39840, End_track
4, 0, Start_track
4, 0, MIDI_port, 0
4, 0, Title_t, "piano 1"
4, 0, Control_c, 0, 0, 0
4, 0, Control_c, 0, 32, 1
4, 0, Program_c, 0, 0
4, 0, Control_c, 0, 7, 120
4, 0, Control_c, 0, 10, 80
4, 480, Note_on_c, 0, 74, 75
4, 720, Note_on_c, 0, 74, 0
4, 720, Note_on_c, 0, 72, 75
4, 840, Note_on_c, 0, 72, 0
4, 840, Note_on_c, 0, 71, 75
4, 960, Note_on_c, 0, 71, 0
4, 960, Note_on_c, 0, 74, 75
4, 1320, Note_on_c, 0, 74, 0
4, 1320, Note_on_c, 0, 72, 75
4, 1440, Note_on_c, 0, 72, 0
4, 1440, Note_on_c, 0, 71, 75
4, 1680, Note_on_c, 0, 71, 0
4, 1680, Note_on_c, 0, 64, 75
4, 1800, Note_on_c, 0, 64, 0
4, 1800, Note_on_c, 0, 67, 75
4, 1920, Note_on_c, 0, 67, 0
4, 1920, Note_on_c, 0, 71, 75
4, 2280, Note_on_c, 0, 71, 0
4, 2280, Note_on_c, 0, 69, 75
4, 2400, Note_on_c, 0, 69, 0
4, 2400, Note_on_c, 0, 72, 75
4, 2640, Note_on_c, 0, 72, 0
4, 2640, Note_on_c, 0, 69, 75
4, 2760, Note_on_c, 0, 69, 0
4, 2760, Note_on_c, 0, 72, 75
4, 2880, Note_on_c, 0, 72, 0
4, 2880, Note_on_c, 0, 76, 75
4, 3120, Note_on_c, 0, 76, 0
4, 3120, Note_on_c, 0, 76, 75
4, 3360, Note_on_c, 0, 76, 0
4, 3360, Note_on_c, 0, 72, 75
4, 3600, Note_on_c, 0, 72, 0
4, 3600, Note_on_c, 0, 84, 75
4, 3840, Note_on_c, 0, 84, 0
4, 3840, Note_on_c, 0, 84, 75
4, 4080, Note_on_c, 0, 84, 0
4, 4080, Note_on_c, 0, 84, 75
4, 4080, Note_on_c, 0, 88, 75
4, 4080, Note_on_c, 0, 91, 75
4, 4080, Note_on_c, 0, 96, 75
4, 4200, Note_on_c, 0, 96, 0
4, 4200, Note_on_c, 0, 84, 0
4, 4200, Note_on_c, 0, 88, 0
4, 4200, Note_on_c, 0, 91, 0
4, 4200, End_track
5, 0, Start_track
5, 0, MIDI_port, 0
5, 0, Title_t, "oboe"
5, 0, Control_c, 1, 0, 0
5, 0, Control_c, 1, 32, 1
5, 0, Program_c, 1, 68
5, 0, Control_c, 1, 7, 120
5, 0, Control_c, 1, 10, 60
5, 4380, Note_on_c, 1, 67, 62
5, 4440, Note_on_c, 1, 67, 0
5, 4440, Note_on_c, 1, 67, 62
5, 4500, Note_on_c, 1, 67, 0
5, 4500, Note_on_c, 1, 67, 62
5, 4560, Note_on_c, 1, 67, 0
5, 4560, Note_on_c, 1, 67, 62
5, 4620, Note_on_c, 1, 67, 0
5, 4620, Note_on_c, 1, 70, 62
5, 4740, Note_on_c, 1, 70, 0
5, 4740, Note_on_c, 1, 69, 62
5, 4800, Note_on_c, 1, 69, 0
5, 4800, Note_on_c, 1, 67, 62
5, 4860, Note_on_c, 1, 67, 0
5, 4860, Note_on_c, 1, 74, 62
5, 4920, Note_on_c, 1, 74, 0
5, 4920, Note_on_c, 1, 71, 62
5, 4980, Note_on_c, 1, 71, 0
5, 4980, Note_on_c, 1, 67, 62
5, 5280, Note_on_c, 1, 67, 0
5, 5340, Note_on_c, 1, 72, 62
5, 5400, Note_on_c, 1, 72, 0
5, 5400, Note_on_c, 1, 72, 62
5, 5460, Note_on_c, 1, 72, 0
5, 5460, Note_on_c, 1, 72, 62
5, 5520, Note_on_c, 1, 72, 0
5, 5520, Note_on_c, 1, 74, 62
5, 5640, Note_on_c, 1, 74, 0
5, 5640, Note_on_c, 1, 72, 62
5, 5760, Note_on_c, 1, 72, 0
5, 5760, Note_on_c, 1, 67, 62
5, 6240, Note_on_c, 1, 67, 0
5, 6240, Note_on_c, 1, 67, 62
5, 6300, Note_on_c, 1, 67, 0
5, 6300, Note_on_c, 1, 67, 62
5, 6360, Note_on_c, 1, 67, 0
5, 6360, Note_on_c, 1, 67, 62
5, 6420, Note_on_c, 1, 67, 0
5, 6420, Note_on_c, 1, 67, 62
5, 6540, Note_on_c, 1, 67, 0
5, 6540, Note_on_c, 1, 69, 62
5, 6660, Note_on_c, 1, 69, 0
5, 6660, Note_on_c, 1, 67, 62
5, 6720, Note_on_c, 1, 67, 0
5, 6720, Note_on_c, 1, 74, 62
5, 6840, Note_on_c, 1, 74, 0
5, 6840, Note_on_c, 1, 71, 62
5, 6900, Note_on_c, 1, 71, 0
5, 6900, Note_on_c, 1, 67, 62
5, 7140, Note_on_c, 1, 67, 0
5, 7140, Note_on_c, 1, 64, 62
5, 7200, Note_on_c, 1, 64, 0
5, 7200, Note_on_c, 1, 72, 62
5, 7260, Note_on_c, 1, 72, 0
5, 7260, Note_on_c, 1, 64, 62
5, 7320, Note_on_c, 1, 64, 0
5, 7320, Note_on_c, 1, 67, 62
5, 7380, Note_on_c, 1, 67, 0
5, 7380, Note_on_c, 1, 71, 62
5, 7560, Note_on_c, 1, 71, 0
5, 7560, Note_on_c, 1, 71, 62
5, 7680, Note_on_c, 1, 71, 0
5, 7680, Note_on_c, 1, 67, 62
5, 8160, Note_on_c, 1, 67, 0
5, 8160, Note_on_c, 1, 76, 62
5, 8280, Note_on_c, 1, 76, 0
5, 8280, Note_on_c, 1, 74, 62
5, 8400, Note_on_c, 1, 74, 0
5, 8400, Note_on_c, 1, 72, 62
5, 8520, Note_on_c, 1, 72, 0
5, 8520, Note_on_c, 1, 71, 62
5, 8640, Note_on_c, 1, 71, 0
5, 8640, Note_on_c, 1, 74, 62
5, 8760, Note_on_c, 1, 74, 0
5, 8760, Note_on_c, 1, 72, 62
5, 8880, Note_on_c, 1, 72, 0
5, 8880, Note_on_c, 1, 71, 62
5, 9060, Note_on_c, 1, 71, 0
5, 9060, Note_on_c, 1, 69, 62
5, 9120, Note_on_c, 1, 69, 0
5, 9120, Note_on_c, 1, 72, 62
5, 9240, Note_on_c, 1, 72, 0
5, 9240, Note_on_c, 1, 71, 62
5, 9360, Note_on_c, 1, 71, 0
5, 9360, Note_on_c, 1, 69, 62
5, 9480, Note_on_c, 1, 69, 0
5, 9480, Note_on_c, 1, 67, 62
5, 9600, Note_on_c, 1, 67, 0
5, 9600, Note_on_c, 1, 70, 62
5, 9720, Note_on_c, 1, 70, 0
5, 9720, Note_on_c, 1, 68, 62
5, 9840, Note_on_c, 1, 68, 0
5, 9840, Note_on_c, 1, 67, 62
5, 10080, Note_on_c, 1, 67, 0
5, 24480, Note_on_c, 1, 72, 70
5, 24600, Note_on_c, 1, 72, 0
5, 24600, Note_on_c, 1, 74, 70
5, 24660, Note_on_c, 1, 74, 0
5, 24660, Note_on_c, 1, 72, 70
5, 24720, Note_on_c, 1, 72, 0
5, 24720, Note_on_c, 1, 71, 70
5, 24840, Note_on_c, 1, 71, 0
5, 24840, Note_on_c, 1, 70, 70
5, 24960, Note_on_c, 1, 70, 0
5, 25080, Note_on_c, 1, 67, 70
5, 25200, Note_on_c, 1, 67, 0
5, 25200, Note_on_c, 1, 69, 70
5, 25320, Note_on_c, 1, 69, 0
5, 25320, Note_on_c, 1, 67, 70
5, 25440, Note_on_c, 1, 67, 0
5, 39840, Note_on_c, 1, 72, 70
5, 39960, Note_on_c, 1, 72, 0
5, 39960, End_track
6, 0, Start_track
6, 0, MIDI_port, 0
6, 0, Title_t, "clarinet"
6, 0, Control_c, 2, 0, 0
6, 0, Control_c, 2, 32, 1
6, 0, Program_c, 2, 71
6, 0, Control_c, 2, 7, 120
6, 0, Control_c, 2, 10, 45
6, 10080, Note_on_c, 2, 72, 70
6, 10260, Note_on_c, 2, 72, 0
6, 10260, Note_on_c, 2, 67, 70
6, 10320, Note_on_c, 2, 67, 0
6, 10320, Note_on_c, 2, 64, 70
6, 10800, Note_on_c, 2, 64, 0
6, 10800, Note_on_c, 2, 72, 70
6, 10880, Note_on_c, 2, 72, 0
6, 10880, Note_on_c, 2, 74, 70
6, 10960, Note_on_c, 2, 74, 0
6, 10960, Note_on_c, 2, 72, 70
6, 11040, Note_on_c, 2, 72, 0
6, 11040, Note_on_c, 2, 71, 70
6, 11220, Note_on_c, 2, 71, 0
6, 11220, Note_on_c, 2, 68, 70
6, 11280, Note_on_c, 2, 68, 0
6, 11280, Note_on_c, 2, 64, 70
6, 12000, Note_on_c, 2, 64, 0
6, 12000, Note_on_c, 2, 69, 70
6, 12180, Note_on_c, 2, 69, 0
6, 12180, Note_on_c, 2, 67, 70
6, 12240, Note_on_c, 2, 67, 0
6, 12240, Note_on_c, 2, 64, 70
6, 12600, Note_on_c, 2, 64, 0
6, 12600, Note_on_c, 2, 63, 70
6, 12720, Note_on_c, 2, 63, 0
6, 12720, Note_on_c, 2, 64, 70
6, 12800, Note_on_c, 2, 64, 0
6, 12800, Note_on_c, 2, 70, 70
6, 12880, Note_on_c, 2, 70, 0
6, 12880, Note_on_c, 2, 69, 70
6, 12960, Note_on_c, 2, 69, 0
6, 12960, Note_on_c, 2, 67, 70
6, 13200, Note_on_c, 2, 67, 0
6, 13200, Note_on_c, 2, 65, 70
6, 13920, Note_on_c, 2, 65, 0
6, 13920, Note_on_c, 2, 64, 70
6, 14100, Note_on_c, 2, 64, 0
6, 14100, Note_on_c, 2, 63, 70
6, 14160, Note_on_c, 2, 63, 0
6, 14160, Note_on_c, 2, 62, 70
6, 14640, Note_on_c, 2, 62, 0
6, 14640, Note_on_c, 2, 64, 70
6, 14720, Note_on_c, 2, 64, 0
6, 14720, Note_on_c, 2, 68, 70
6, 14800, Note_on_c, 2, 68, 0
6, 14800, Note_on_c, 2, 71, 70
6, 14880, Note_on_c, 2, 71, 0
6, 14880, Note_on_c, 2, 74, 70
6, 15120, Note_on_c, 2, 74, 0
6, 15120, Note_on_c, 2, 72, 70
6, 15840, Note_on_c, 2, 72, 0
6, 15840, Note_on_c, 2, 71, 70
6, 16020, Note_on_c, 2, 71, 0
6, 16020, Note_on_c, 2, 70, 70
6, 16080, Note_on_c, 2, 70, 0
6, 16080, Note_on_c, 2, 69, 70
6, 16560, Note_on_c, 2, 69, 0
6, 16560, Note_on_c, 2, 69, 70
6, 16640, Note_on_c, 2, 69, 0
6, 16640, Note_on_c, 2, 74, 70
6, 16720, Note_on_c, 2, 74, 0
6, 16720, Note_on_c, 2, 71, 70
6, 16800, Note_on_c, 2, 71, 0
6, 16800, Note_on_c, 2, 69, 70
6, 17280, Note_on_c, 2, 69, 0
6, 17280, Note_on_c, 2, 71, 70
6, 17760, Note_on_c, 2, 71, 0
6, 17760, Note_on_c, 2, 72, 70
6, 17940, Note_on_c, 2, 72, 0
6, 17940, Note_on_c, 2, 67, 70
6, 18000, Note_on_c, 2, 67, 0
6, 18000, Note_on_c, 2, 64, 70
6, 18480, Note_on_c, 2, 64, 0
6, 18480, Note_on_c, 2, 72, 70
6, 18560, Note_on_c, 2, 72, 0
6, 18560, Note_on_c, 2, 74, 70
6, 18640, Note_on_c, 2, 74, 0
6, 18640, Note_on_c, 2, 72, 70
6, 18720, Note_on_c, 2, 72, 0
6, 18720, Note_on_c, 2, 71, 70
6, 18900, Note_on_c, 2, 71, 0
6, 18900, Note_on_c, 2, 68, 70
6, 18960, Note_on_c, 2, 68, 0
6, 18960, Note_on_c, 2, 64, 70
6, 19680, Note_on_c, 2, 64, 0
6, 19680, Note_on_c, 2, 69, 70
6, 19860, Note_on_c, 2, 69, 0
6, 19860, Note_on_c, 2, 67, 70
6, 19920, Note_on_c, 2, 67, 0
6, 19920, Note_on_c, 2, 64, 70
6, 20280, Note_on_c, 2, 64, 0
6, 20280, Note_on_c, 2, 63, 70
6, 20400, Note_on_c, 2, 63, 0
6, 20400, Note_on_c, 2, 64, 70
6, 20480, Note_on_c, 2, 64, 0
6, 20480, Note_on_c, 2, 70, 70
6, 20560, Note_on_c, 2, 70, 0
6, 20560, Note_on_c, 2, 69, 70
6, 20640, Note_on_c, 2, 69, 0
6, 20640, Note_on_c, 2, 67, 70
6, 20880, Note_on_c, 2, 67, 0
6, 20880, Note_on_c, 2, 65, 70
6, 21600, Note_on_c, 2, 65, 0
6, 21600, Note_on_c, 2, 74, 70
6, 21840, Note_on_c, 2, 74, 0
6, 21840, Note_on_c, 2, 72, 70
6, 21960, Note_on_c, 2, 72, 0
6, 21960, Note_on_c, 2, 71, 70
6, 22080, Note_on_c, 2, 71, 0
6, 22080, Note_on_c, 2, 74, 70
6, 22440, Note_on_c, 2, 74, 0
6, 22440, Note_on_c, 2, 72, 70
6, 22560, Note_on_c, 2, 72, 0
6, 22560, Note_on_c, 2, 71, 70
6, 22800, Note_on_c, 2, 71, 0
6, 22800, Note_on_c, 2, 64, 70
6, 22920, Note_on_c, 2, 64, 0
6, 22920, Note_on_c, 2, 67, 70
6, 23040, Note_on_c, 2, 67, 0
6, 23040, Note_on_c, 2, 71, 70
6, 23400, Note_on_c, 2, 71, 0
6, 23400, Note_on_c, 2, 69, 70
6, 23520, Note_on_c, 2, 69, 0
6, 23520, Note_on_c, 2, 72, 70
6, 23760, Note_on_c, 2, 72, 0
6, 23760, Note_on_c, 2, 68, 70
6, 23880, Note_on_c, 2, 68, 0
6, 23880, Note_on_c, 2, 72, 70
6, 24000, Note_on_c, 2, 72, 0
6, 24000, Note_on_c, 2, 76, 70
6, 24240, Note_on_c, 2, 76, 0
6, 24240, Note_on_c, 2, 76, 70
6, 24480, Note_on_c, 2, 76, 0
6, 24480, Note_on_c, 2, 72, 70
6, 24960, Note_on_c, 2, 72, 0
6, 25440, Note_on_c, 2, 72, 70
6, 25620, Note_on_c, 2, 72, 0
6, 25620, Note_on_c, 2, 67, 70
6, 25680, Note_on_c, 2, 67, 0
6, 25680, Note_on_c, 2, 64, 70
6, 26160, Note_on_c, 2, 64, 0
6, 26160, Note_on_c, 2, 72, 70
6, 26240, Note_on_c, 2, 72, 0
6, 26240, Note_on_c, 2, 74, 70
6, 26320, Note_on_c, 2, 74, 0
6, 26320, Note_on_c, 2, 72, 70
6, 26400, Note_on_c, 2, 72, 0
6, 26400, Note_on_c, 2, 71, 70
6, 26580, Note_on_c, 2, 71, 0
6, 26580, Note_on_c, 2, 68, 70
6, 26640, Note_on_c, 2, 68, 0
6, 26640, Note_on_c, 2, 64, 70
6, 27360, Note_on_c, 2, 64, 0
6, 27360, Note_on_c, 2, 69, 70
6, 27540, Note_on_c, 2, 69, 0
6, 27540, Note_on_c, 2, 67, 70
6, 27600, Note_on_c, 2, 67, 0
6, 27600, Note_on_c, 2, 64, 70
6, 27960, Note_on_c, 2, 64, 0
6, 27960, Note_on_c, 2, 63, 70
6, 28080, Note_on_c, 2, 63, 0
6, 28080, Note_on_c, 2, 64, 70
6, 28160, Note_on_c, 2, 64, 0
6, 28160, Note_on_c, 2, 70, 70
6, 28240, Note_on_c, 2, 70, 0
6, 28240, Note_on_c, 2, 69, 70
6, 28320, Note_on_c, 2, 69, 0
6, 28320, Note_on_c, 2, 67, 70
6, 28560, Note_on_c, 2, 67, 0
6, 28560, Note_on_c, 2, 65, 70
6, 29280, Note_on_c, 2, 65, 0
6, 29280, Note_on_c, 2, 64, 70
6, 29460, Note_on_c, 2, 64, 0
6, 29460, Note_on_c, 2, 63, 70
6, 29520, Note_on_c, 2, 63, 0
6, 29520, Note_on_c, 2, 62, 70
6, 30000, Note_on_c, 2, 62, 0
6, 30000, Note_on_c, 2, 64, 70
6, 30080, Note_on_c, 2, 64, 0
6, 30080, Note_on_c, 2, 68, 70
6, 30160, Note_on_c, 2, 68, 0
6, 30160, Note_on_c, 2, 71, 70
6, 30240, Note_on_c, 2, 71, 0
6, 30240, Note_on_c, 2, 74, 70
6, 30480, Note_on_c, 2, 74, 0
6, 30480, Note_on_c, 2, 72, 70
6, 31200, Note_on_c, 2, 72, 0
6, 31200, Note_on_c, 2, 71, 70
6, 31380, Note_on_c, 2, 71, 0
6, 31380, Note_on_c, 2, 70, 70
6, 31440, Note_on_c, 2, 70, 0
6, 31440, Note_on_c, 2, 69, 70
6, 31920, Note_on_c, 2, 69, 0
6, 31920, Note_on_c, 2, 69, 70
6, 32000, Note_on_c, 2, 69, 0
6, 32000, Note_on_c, 2, 74, 70
6, 32080, Note_on_c, 2, 74, 0
6, 32080, Note_on_c, 2, 71, 70
6, 32160, Note_on_c, 2, 71, 0
6, 32160, Note_on_c, 2, 69, 70
6, 32640, Note_on_c, 2, 69, 0
6, 32640, Note_on_c, 2, 71, 70
6, 33120, Note_on_c, 2, 71, 0
6, 33120, Note_on_c, 2, 72, 70
6, 33300, Note_on_c, 2, 72, 0
6, 33300, Note_on_c, 2, 67, 70
6, 33360, Note_on_c, 2, 67, 0
6, 33360, Note_on_c, 2, 64, 70
6, 33840, Note_on_c, 2, 64, 0
6, 33840, Note_on_c, 2, 72, 70
6, 33920, Note_on_c, 2, 72, 0
6, 33920, Note_on_c, 2, 74, 70
6, 34000, Note_on_c, 2, 74, 0
6, 34000, Note_on_c, 2, 72, 70
6, 34080, Note_on_c, 2, 72, 0
6, 34080, Note_on_c, 2, 71, 70
6, 34260, Note_on_c, 2, 71, 0
6, 34260, Note_on_c, 2, 68, 70
6, 34320, Note_on_c, 2, 68, 0
6, 34320, Note_on_c, 2, 64, 70
6, 35040, Note_on_c, 2, 64, 0
6, 35040, Note_on_c, 2, 69, 70
6, 35220, Note_on_c, 2, 69, 0
6, 35220, Note_on_c, 2, 67, 70
6, 35280, Note_on_c, 2, 67, 0
6, 35280, Note_on_c, 2, 64, 70
6, 35640, Note_on_c, 2, 64, 0
6, 35640, Note_on_c, 2, 63, 70
6, 35760, Note_on_c, 2, 63, 0
6, 35760, Note_on_c, 2, 64, 70
6, 35840, Note_on_c, 2, 64, 0
6, 35840, Note_on_c, 2, 70, 70
6, 35920, Note_on_c, 2, 70, 0
6, 35920, Note_on_c, 2, 69, 70
6, 36000, Note_on_c, 2, 69, 0
6, 36000, Note_on_c, 2, 67, 70
6, 36240, Note_on_c, 2, 67, 0
6, 36240, Note_on_c, 2, 65, 70
6, 36960, Note_on_c, 2, 65, 0
6, 36960, Note_on_c, 2, 74, 70
6, 37200, Note_on_c, 2, 74, 0
6, 37200, Note_on_c, 2, 72, 70
6, 37320, Note_on_c, 2, 72, 0
6, 37320, Note_on_c, 2, 71, 70
6, 37440, Note_on_c, 2, 71, 0
6, 37440, Note_on_c, 2, 74, 70
6, 37800, Note_on_c, 2, 74, 0
6, 37800, Note_on_c, 2, 72, 70
6, 37920, Note_on_c, 2, 72, 0
6, 37920, Note_on_c, 2, 71, 70
6, 38160, Note_on_c, 2, 71, 0
6, 38160, Note_on_c, 2, 64, 70
6, 38280, Note_on_c, 2, 64, 0
6, 38280, Note_on_c, 2, 67, 70
6, 38400, Note_on_c, 2, 67, 0
6, 38400, Note_on_c, 2, 71, 70
6, 38760, Note_on_c, 2, 71, 0
6, 38760, Note_on_c, 2, 69, 70
6, 38880, Note_on_c, 2, 69, 0
6, 38880, Note_on_c, 2, 72, 70
6, 39120, Note_on_c, 2, 72, 0
6, 39120, Note_on_c, 2, 68, 70
6, 39240, Note_on_c, 2, 68, 0
6, 39240, Note_on_c, 2, 72, 70
6, 39360, Note_on_c, 2, 72, 0
6, 39360, Note_on_c, 2, 76, 70
6, 39600, Note_on_c, 2, 76, 0
6, 39600, Note_on_c, 2, 76, 70
6, 39840, Note_on_c, 2, 76, 0
6, 39840, Note_on_c, 2, 72, 70
6, 40320, Note_on_c, 2, 72, 0
6, 40320, End_track
7, 0, Start_track
7, 0, MIDI_port, 0
7, 0, Title_t, "piano 4"
7, 0, Control_c, 3, 0, 0
7, 0, Control_c, 3, 32, 1
7, 0, Program_c, 3, 0
7, 0, Control_c, 3, 7, 120
7, 0, Control_c, 3, 10, 25
7, 0, End_track
8, 0, Start_track
8, 0, MIDI_port, 0
8, 0, Title_t, "lyric"
8, 0, Control_c, 4, 0, 0
8, 0, Control_c, 4, 32, 1
8, 0, Program_c, 4, 0
8, 0, Control_c, 4, 7, 10
8, 0, Control_c, 4, 10, 64
8, 4380, Note_on_c, 4, 67, 62
8, 4440, Note_on_c, 4, 67, 0
8, 4440, Note_on_c, 4, 67, 62
8, 4500, Note_on_c, 4, 67, 0
8, 4500, Note_on_c, 4, 67, 62
8, 4560, Note_on_c, 4, 67, 0
8, 4560, Note_on_c, 4, 67, 62
8, 4620, Note_on_c, 4, 67, 0
8, 4620, Note_on_c, 4, 70, 62
8, 4740, Note_on_c, 4, 70, 0
8, 4740, Note_on_c, 4, 69, 62
8, 4800, Note_on_c, 4, 69, 0
8, 4800, Note_on_c, 4, 67, 62
8, 4860, Note_on_c, 4, 67, 0
8, 4860, Note_on_c, 4, 74, 62
8, 4920, Note_on_c, 4, 74, 0
8, 4920, Note_on_c, 4, 71, 62
8, 4980, Note_on_c, 4, 71, 0
8, 4980, Note_on_c, 4, 67, 62
8, 5280, Note_on_c, 4, 67, 0
8, 5340, Note_on_c, 4, 72, 62
8, 5400, Note_on_c, 4, 72, 0
8, 5400, Note_on_c, 4, 72, 62
8, 5460, Note_on_c, 4, 72, 0
8, 5460, Note_on_c, 4, 72, 62
8, 5520, Note_on_c, 4, 72, 0
8, 5520, Note_on_c, 4, 74, 62
8, 5640, Note_on_c, 4, 74, 0
